nullsociable0,sociable1,sociable2,sociable3,sociable4,sociable5,sociable6,sociable7,sociable8,sociable9,sociable10,sociable11,sociable12,sociable13
0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224,0.5476505975187224
0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313,0.8074167551567313
0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826,0.24885531765420826
0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804,0.83596385363804
0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696,0.6154789559875696
0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053,0.7560370919689053
0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696,0.8641859335725696
0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918,0.20033511309340918
0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009,0.8766334672111009
0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635,0.38043262917926635
0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599,0.7646260024460599
0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086,0.8683220827160086
0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419,0.6647309207050419
0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342,0.23350564829813342
0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663,0.6768466461626663
0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746,0.7313255250094746
0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753,0.7219332371201753
0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184,0.6821363303681184
0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292,0.457074953366292
0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716,0.6404201721920716
0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408,0.16676835881110408
0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738,0.8331487746178738
0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542,0.5504745143199542
0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249,0.5302283407068249
0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184,0.7816679643236184
0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948,0.7752901087613948
0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498,0.7001853912633498
0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162,0.891119495440162
0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377,0.9663900161591377
0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796,0.7336284199863796
0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012,0.6209535006471012
0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723,0.7965783972665723
0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949,0.7173101377848949
0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033,0.26367592608856033
0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364,0.6131350627755364
0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899,0.4035613913999899
0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699,0.97092403019699
0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562,0.6861580981182562
0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267,0.40940120095859267
0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888,0.3990242448775888
0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445,0.998552569213445
0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854,0.5813146763544854
0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475,0.2527006719135475
0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018,0.4669728428070018
0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412,0.4314677271042412
0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246,0.6909900784032246
0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752,0.5055975507598752
0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308,0.4823918306505308
0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854,0.4573054251010854
0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466,0.7012091050270466
0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029,0.05581882812026029
0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924,0.5552288311105924
0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133,0.4228206103968133
0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655,0.6896354287948655
0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307,0.2721408774693307
0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737,0.9420336269984737
0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258,0.9685605075201258
0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875,0.6301075607245875
0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885,0.8337500329564885
0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765,0.23864718089450765
0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873,0.40697040183331873
0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418,0.7805089022900418
0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366,0.08769906745917366
0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466,0.6427681437821466
0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626,0.47515746045969626
0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191,0.3236435587849191
0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198,0.630221466022198
0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239,0.6157918267443239
0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346,0.08393852146960346
0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745,0.9033190685251745
0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242,0.21678242060506242
0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556,0.6046132613847556
0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828,0.6343432035596828
0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479,0.8015495146859479
0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135,0.9964540377183135
0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108,0.4521416277555108
0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546,0.8920409129886546
0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748,0.6999679098476748
0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261,0.3036240194827261
0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132,0.4103723240121132
0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859,0.9592060319629859
0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985,0.8442115460916985
0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112,0.802420278930112
0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736,0.8711472505311736
0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131,0.7381459448344131
0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058,0.7386665075591058
0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714,0.4237858552536714
0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308,0.9434271267249308
0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913,0.9811263952252913
0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742,0.6070270706401742
0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399,0.4218861307014399
0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744,0.437632018905744
0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437,0.6369633557645437
0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017,0.5794966284749017
